Variable,thermal_sensitivity,mean_stream_temp_c,mean_air_temp_c,channel_slope,solar_exposure,elevation_m,base_flow_index,summer_mean_max_air_temp_c,summer_max_air_temp_c,annual_precip_mm,summer_precip_mm,summer_mean_air_temp_c,wet_season_precip_mm,developed_upstream_pct,lakes_upstream_pct,agricultural_upstream_pct,burned_upstream_pct,road_density_upstream,high_cascades_upstream_pct,wetlands_upstream_pct,veg_cover_upstream_pct,veg_height_upstream_m,forest_upstream_pct,shrub_upstream_pct,upstream_area_km2,burned_reach_pct,agricultural_reach_pct,wetlands_reach_pct,lakes_reach_pct,high_cascades_reach_pct,developed_reach_pct,road_density_reach,veg_cover_reach_pct,veg_height_reach_m,developed_buffer_pct,agricultural_buffer_pct,burned_buffer_pct,wetlands_buffer_pct,lakes_buffer_pct,high_cascades_buffer_pct,road_density_buffer,veg_height_buffer_m,veg_cover_buffer_pct
road_density_reach,-0.03574874588454781,0.27250287759785385,0.494134121594718,-0.33079453730134667,-0.0921693819933522,-0.26550764741375876,-0.13707751321279874,0.5185357929781109,0.5022918442510896,-0.32602087588658185,-0.39694742428872415,0.5235858918892838,-0.32836901104910177,0.153927796456527,0.10211360000250996,0.1793064063857309,0.019219571466597925,0.36625607433397106,0.21011531010363382,0.26200778810139846,-0.10931633199045264,-0.05079880740774344,-0.010518105135863761,-0.05926581158970925,0.33153498332556075,-0.13152634104120386,0.20471359171138254,0.40347526785764976,0.07077823141592639,-0.023019645359873307,0.2994276372746076,1,-0.3385226525175485,-0.28831277455851073,0.37022792611415706,0.3302435371196423,-0.12359020043799926,0.4029368001128268,0.14430322797369755,-0.07635575983112614,0.6012169762346405,-0.48493864513096296,-0.4832660547056779
veg_cover_reach_pct,-0.5782973678359032,-0.7268868091164362,-0.5329981848935607,0.3975358144535574,-0.0924880590534086,0.8242228333413744,0.7271323694933877,-0.4805963430653191,-0.26637610782688753,0.7144373506003637,-0.08255198704796315,-0.6386561382547564,0.7252126927632578,-0.7269036619402292,-0.10789318402903317,-0.7164606225290692,0.05770675758390726,-0.4160609790299441,0.44229846311166315,-0.4376467818222743,0.5930356941910929,0.6780514131495612,0.5027299555489362,-0.11746636756688769,-0.10868569026674613,-0.009916277665657914,-0.7654607634970894,-0.4495913808127736,-0.41778307650836655,0.49703615805090007,-0.7504649238610943,-0.3385226525175485,1,0.9420723372091153,-0.6127519090382761,-0.7179246347192867,-0.11598812696216353,-0.42620446189590455,-0.4304473859793751,0.3687669326322406,-0.12382766059670239,0.7512745050738971,0.7235811582316142
veg_height_reach_m,-0.5955520554419298,-0.6915104933024339,-0.5157468132595002,0.28325331549776034,-0.12847976069860567,0.7960470240105498,0.7929911470983471,-0.4729088601491051,-0.25305971482557965,0.7276572480002129,-0.1084449734393952,-0.5946863091900514,0.7433538658375034,-0.8033127928583776,-0.015029014735605846,-0.8040794569820546,0.2353095122981202,-0.4233935834373668,0.4997099977834782,-0.4094820717143741,0.5749937731259518,0.7017535447449428,0.5204686356823487,0.037842054064195885,0.04327166629794553,0.1620142111480526,-0.8303282238271374,-0.47532380949719066,-0.4396554260122088,0.5276676142312637,-0.7982083935044231,-0.28831277455851073,0.9420723372091153,1,-0.6378954311659288,-0.7458829796315004,0.03821456378310832,-0.4727494487134196,-0.48267935480894175,0.4217929148638795,-0.10767622660582815,0.7697689004679886,0.6022257602804715
developed_buffer_pct,0.45060408132117535,0.5822141136559431,0.5542711623946316,-0.206371065577884,0.12173428603535119,-0.6859284966215375,-0.693787024277261,0.5293717205231712,0.3259630221259111,-0.6860282859108967,-0.020539070902359943,0.5891429429410133,-0.7004853045971369,0.7676015438339282,0.05068032441039908,0.7226050310929949,-0.2726020509575703,0.46382051168702687,-0.38307287033486154,0.42134512452228223,-0.5118246274285769,-0.5689638708717688,-0.34923350620335897,-0.16351456176632584,-0.030794185942692624,-0.21163033798516692,0.7287660958482094,0.45390037105749886,0.5676430621321551,-0.33998682445554895,0.8424394673398685,0.37022792611415706,-0.6127519090382761,-0.6378954311659288,1,0.7861617755893837,-0.11754656171464486,0.42722864591439225,0.6315048074631014,-0.28271678320151067,0.17907899096339674,-0.5759887375811517,-0.41133170009295283
agricultural_buffer_pct,0.4787381489022917,0.6706189836292074,0.7216751302825165,-0.33920242126073746,0.04119650106334066,-0.7606632507956936,-0.7440102838889059,0.7363735902285092,0.5615281733412221,-0.7646132280075556,-0.18415848892080242,0.7644129468885553,-0.7757488582239739,0.7920656319632342,0.06613807584291567,0.7982494603123773,-0.18382809429880148,0.46516568436879085,-0.36401460121779494,0.49435534979330464,-0.5564561592489597,-0.5928416796662391,-0.42835092361516386,-0.11135540669673538,0.04892120329081649,-0.23984637378317328,0.8356416833741634,0.48291494429201204,0.4625441842377289,-0.3199541504454285,0.8248548723892613,0.3302435371196423,-0.7179246347192867,-0.7458829796315004,0.7861617755893837,1,-0.09987234090393983,0.45164368437633684,0.43954401147305205,-0.2660585695659225,0.08453028804489415,-0.624636690162631,-0.5046321036912954
burned_buffer_pct,-0.042142630868638814,0.01201699021996469,-0.0635563182506896,-0.08600747824039755,-0.14976197917559295,0.06184403819057402,0.2063384221434314,-0.12299944457633748,-0.10967688135127542,0.2530675886008348,0.13809427538638486,-0.0845392008929779,0.25691768714752705,-0.24363418788462657,0.16180919995063073,-0.25266229652660094,0.4822567566882824,-0.24081019924565447,-0.016222118755028842,-0.13249108847063848,-0.04236498247038399,-0.03055167005075769,-0.10054829616734864,0.39309393763116257,0.1883815975329719,0.8189729025207227,-0.18992553911718385,-0.011367515330661875,-0.050765345993513684,0.033633521231194195,-0.17125009201144403,-0.12359020043799926,-0.11598812696216353,0.03821456378310832,-0.11754656171464486,-0.09987234090393983,1,-0.10341464526798809,-0.14066211440569584,0.13185671150458306,0.0033484281775923563,0.028844254966354684,-0.29394251353425005
wetlands_buffer_pct,0.140769789496879,0.3154046348105826,0.3548164391722445,-0.2013008257815321,-0.1906669945497089,-0.364832710154333,-0.35868557017130026,0.3950029250944658,0.33444209631701743,-0.450133601707708,-0.19285169153237378,0.39017431673288133,-0.47300852414794153,0.4567178774489926,0.14578151591487784,0.45134395869010907,-0.06488492775690329,0.24407765107070653,-0.07410937619197028,0.2895714533175364,-0.4573472865224832,-0.4199109687381833,-0.3140633201463843,0.04085587621282806,0.036981164984490826,-0.2512328324969706,0.4828185612896164,0.8922599293228133,0.33500202824608405,-0.007695546994367259,0.5048133544784236,0.4029368001128268,-0.42620446189590455,-0.4727494487134196,0.42722864591439225,0.45164368437633684,-0.10341464526798809,1,0.39210167038005045,-0.02591903547079662,0.052445248131451475,-0.45236264694284195,-0.3394711385737101
lakes_buffer_pct,0.37400756401057805,0.4536716495461979,0.2357239907251579,-0.17337801226816546,-0.023123527867256067,-0.5407019213733338,-0.5621186430855071,0.20772980164810484,0.01014358806925264,-0.4953257852207851,0.19315568085894877,0.31480100904577163,-0.500727925993299,0.5530908480581267,0.13005293928278233,0.4825078158737446,-0.1934105810305917,0.2628790905520621,-0.3295336711171699,0.30240820214081754,-0.24127171494923708,-0.35652568604594137,-0.16856993048194677,-0.1024066652392304,0.03501140524549245,-0.11346344002431581,0.5731679111403322,0.3818749034858701,0.7866633259948321,-0.33999879786033826,0.6868007873839834,0.14430322797369755,-0.4304473859793751,-0.48267935480894175,0.6315048074631014,0.43954401147305205,-0.14066211440569584,0.39210167038005045,1,-0.2827267397123003,-0.10879504867743962,-0.44560398407724044,-0.22921439892617862
high_cascades_buffer_pct,-0.4794946192899239,-0.5293995549413442,-0.15414420453896885,0.13176509930755823,-0.3815609922985953,0.5409986113536103,0.5431784845568458,-0.08421742285546147,0.12635182599242206,0.3294190957451882,-0.4213954147880656,-0.33337561896658574,0.3471977585322472,-0.36601921987356717,0.1581789945879156,-0.3576001485807992,0.23163990434473408,-0.027023766755109774,0.5612335665226431,-0.20741350177813786,0.0868247122956836,0.2799968532612282,0.1328229324467417,0.11237463250780266,-0.014693412850038763,0.00990430919498329,-0.35760708762451976,-0.12363429032536462,-0.35764873037140027,0.8758044650902321,-0.3660262165229962,-0.07635575983112614,0.3687669326322406,0.4217929148638795,-0.28271678320151067,-0.2660585695659225,0.13185671150458306,-0.02591903547079662,-0.2827267397123003,1,0.0011845078087405927,0.40329547920167985,0.26101936989992786
road_density_buffer,-0.009203320674332972,0.09634893080938853,0.2592709607680587,-0.14477482549741336,0.0511300884421687,-0.032302867981748445,0.042951323576921205,0.2160364081694681,0.17909002348625508,-0.0034818582423970386,-0.151444713830186,0.22059828725557162,-0.014056390682269526,-0.0575533232627494,-0.10976478620341759,0.012774773186204529,-0.11822217791901041,0.27623579800388026,0.09998495382189464,0.049583358283274155,0.04097005388381827,0.01141101422098479,0.031755070676226495,-0.19777118172878136,0.09873428406462263,-0.012737389751746039,-0.05325138722111043,-1.4719486560401253e-4,-0.1322275682486457,-0.06655916076516047,-0.04129859390781462,0.6012169762346405,-0.12382766059670239,-0.10767622660582815,0.17907899096339674,0.08453028804489415,0.0033484281775923563,0.052445248131451475,-0.10879504867743962,0.0011845078087405927,1,-0.27555764877644195,-0.2880822637573893
veg_height_buffer_m,-0.37778599806931973,-0.6483835482964547,-0.5236805130874777,0.4756596846053247,0.08129492931924542,0.683022145028224,0.5823073896807726,-0.5032406442076398,-0.34936232508141507,0.5978706640381902,0.04942183054712464,-0.6145965682910407,0.6151112114988208,-0.5171555129788225,-0.15267417112976656,-0.5274795154770454,0.03004676684690257,-0.44127484681687124,0.18792120179654415,-0.35302397206918296,0.3556606150791376,0.44450340820293877,0.2685568626907129,-0.028514220933199875,-0.31312863538457575,0.055636300102201344,-0.5972328700539936,-0.47729820637151815,-0.3349755626759686,0.42584974139505505,-0.6099346597438411,-0.48493864513096296,0.7512745050738971,0.7697689004679886,-0.5759887375811517,-0.624636690162631,0.028844254966354684,-0.45236264694284195,-0.44560398407724044,0.40329547920167985,-0.27555764877644195,1,0.8504044643862273
veg_cover_buffer_pct,-0.28992056183508985,-0.6267718353628097,-0.4859753230328102,0.5774603793120439,0.09383895402132485,0.6129042633601904,0.39433244642148924,-0.4609112403677335,-0.3489441774750938,0.4559899646933371,0.09924572610032742,-0.5851975750466073,0.4637096128100373,-0.3114049045978053,-0.23550288899738206,-0.31223042317671723,-0.2867208360311818,-0.31407988878460497,0.09768793438004222,-0.2813495298985358,0.3030785456646887,0.33335745597276434,0.2300882109417348,-0.2697191197240243,-0.49985126230830057,-0.26153955737193185,-0.40280714336758056,-0.4065462654865261,-0.17109194878449788,0.31963652647379426,-0.4362837881509184,-0.4832660547056779,0.7235811582316142,0.6022257602804715,-0.41133170009295283,-0.5046321036912954,-0.29394251353425005,-0.3394711385737101,-0.22921439892617862,0.26101936989992786,-0.2880822637573893,0.8504044643862273,1
