Variable,thermal_sensitivity,mean_stream_temp_c,mean_air_temp_c,channel_slope,solar_exposure,elevation_m,base_flow_index,summer_mean_max_air_temp_c,summer_max_air_temp_c,annual_precip_mm,summer_precip_mm,summer_mean_air_temp_c,wet_season_precip_mm,developed_upstream_pct,lakes_upstream_pct,agricultural_upstream_pct,burned_upstream_pct,road_density_upstream,high_cascades_upstream_pct,wetlands_upstream_pct,veg_cover_upstream_pct,veg_height_upstream_m,forest_upstream_pct,shrub_upstream_pct,upstream_area_km2,burned_reach_pct,agricultural_reach_pct,wetlands_reach_pct,lakes_reach_pct,high_cascades_reach_pct,developed_reach_pct,road_density_reach,veg_cover_reach_pct,veg_height_reach_m,developed_buffer_pct,agricultural_buffer_pct,burned_buffer_pct,wetlands_buffer_pct,lakes_buffer_pct,high_cascades_buffer_pct,road_density_buffer,veg_height_buffer_m,veg_cover_buffer_pct
developed_reach_pct,1.7182120370939913e-7,1.4832579608992091e-12,2.9425843983688083e-8,0.017665711268779916,0.2314168451156413,0,0,1.7363094162448078e-7,0.0038281248950116087,0,0.8895468989240345,1.7057644186024845e-10,0,0,0.46381128317990106,0,0.013002084656822177,1.129465127780449e-5,1.4669650946208534e-5,8.929320107764482e-6,7.403967066110795e-7,8.512541782579319e-10,1.9884401223158044e-4,0.2956754082119999,0.9387199102785453,0.025483766155853793,0,1.5400562825007569e-6,7.325253736922832e-10,1.0922956529979544e-4,NA,0.010613374655890295,3.219646771412954e-14,0,0,0,0.1503424431504401,6.128411180306159e-6,2.7255087076127893e-11,0.0015670009713253386,0.7305122863503375,1.2912011460031181e-8,1.2760522908372707e-4
road_density_reach,0.7656080600722568,0.02056868758995689,1.027621185811789e-5,0.004537867164138065,0.44127810345160823,0.02418986817993307,0.25088006812215835,3.0729945481589027e-6,6.934804215763535e-6,0.0051938161491851265,5.559104446346552e-4,2.365424370154301e-6,0.004861364484398001,0.19671374383537277,0.39336409705371667,0.1317899860092151,0.8726888398779811,0.0015555459852183429,0.0764746236418068,0.026195854621029913,0.3606699466662673,0.6717320333903922,0.9301234714622755,0.6209383647876954,0.004442988293440919,0.27076687599555727,0.08453266439306928,4.408427599731368e-4,0.5546517557075452,0.8477930906296276,0.010613374655890295,NA,0.0036306347290357976,0.014049519139028632,0.0013691631839911622,0.0046096316943287086,0.30098858993032684,4.494380846837842e-4,0.22652248859985358,0.523804041154428,2.34564851986363e-8,1.5819378282877494e-5,1.7088039601542704e-5
veg_cover_reach_pct,1.0380762249795339e-7,4.867217739956686e-13,1.4359401501184976e-6,5.445155203176455e-4,0.4396936663348374,0,4.738431869100168e-13,1.9311070001082342e-5,0.023712783530604575,1.8283152769527078e-12,0.49057439586657536,1.5794505703325967e-9,5.839773109528323e-13,4.858335955759685e-13,0.36699388019313806,1.481703648664734e-12,0.6301683507896574,2.781055855387571e-4,1.0024676187692094e-4,1.2086239644615304e-4,4.0422401426098986e-8,6.032019328472416e-11,6.7879217000577086e-6,0.3257559634008267,0.3634639819954022,0.9341125090416611,4.884981308350689e-15,7.436138960104088e-5,2.6074674642195816e-4,8.944872425420414e-6,3.219646771412954e-14,0.0036306347290357976,NA,0,1.0605230915672337e-8,1.2709833185908792e-12,0.3319234631452357,1.8930378100301404e-4,1.605856483042345e-4,0.0014352401178752139,0.3000536057718941,2.930988785010413e-14,6.967759702547482e-13
veg_height_reach_m,3.424720063094355e-8,1.7567725052458627e-11,3.544462497728773e-6,0.01590790581577073,0.28211860552953394,0,0,2.730862211297591e-5,0.031973262843953076,4.476419235288631e-13,0.36453395334705685,3.6263107627831914e-8,7.549516567451064e-14,0,0.9002855918006842,0,0.04661763341089453,2.1085293752864942e-4,7.86258125007322e-6,3.546272924386251e-4,1.274376493221041e-7,6.5638605661888505e-12,2.7814971792494703e-6,0.7523108336015114,0.7181627363672265,0.1739317453031508,0,2.4513872232567735e-5,1.1152263629021775e-4,1.9085517926065165e-6,0,0.014049519139028632,0,NA,1.6745560493802714e-9,5.595524044110789e-14,0.7499519518094773,2.750315185195973e-5,1.7555075231934225e-5,2.2410914086057332e-4,0.36796386192302366,2.6645352591003757e-15,2.1910792957768876e-8
developed_buffer_pct,7.130183124592904e-5,8.116114114109507e-8,4.3886827905126324e-7,0.08199168449786032,0.3083614826028862,2.9538149703967065e-11,1.4165113526587447e-11,1.7435329791037901e-6,0.00520225479453984,2.92679214197733e-11,0.8640290229987653,5.209489839508308e-8,7.431388837630948e-12,3.552713678800501e-15,0.6724540213082917,7.736034035588091e-13,0.02052087262328728,4.070315408277736e-5,8.961289792883687e-4,2.2795222274463178e-4,4.323181825416356e-6,1.8423386238808348e-7,0.0026404233264512023,0.16992609319742868,0.7973446495350467,0.0743282124471698,3.9612757518625585e-13,6.213112717845526e-5,1.9952955798707706e-7,0.003478208665420812,0,0.0013691631839911622,1.0605230915672337e-8,1.6745560493802714e-9,NA,4.440892098500626e-16,0.3254234766295623,1.8196913521606461e-4,2.7195534713087e-9,0.01611684948337455,0.13228868882049305,1.1983275749472e-7,3.313690372108713e-4
agricultural_buffer_pct,2.1014287639342655e-5,1.15991216631528e-10,8.544276397515205e-13,0.003559144307885731,0.7311531854692688,8.881784197001252e-15,6.972200594645983e-14,1.6897594434794883e-13,2.8735367774146425e-7,5.3290705182007514e-15,0.12148620772543484,5.551115123125783e-15,1.3322676295501878e-15,0,0.5809597911615136,0,0.12216765497438109,3.839562864627055e-5,0.0016705386787387866,1.016854224200614e-5,3.867385980349525e-7,4.0939980738841086e-8,1.7423270905347898e-4,0.3517264862818834,0.6832078650491544,0.042430805108696124,0,1.7366125685036593e-5,4.30109736313522e-5,0.0061475185050012815,0,0.0046096316943287086,1.2709833185908792e-12,5.595524044110789e-14,4.440892098500626e-16,NA,0.4038848711884495,6.828249048496104e-5,1.1202272097365906e-4,0.023886287150345797,0.4802035838817962,4.5239598733815e-9,6.1833127855681624e-6
burned_buffer_pct,0.7252208385693943,0.92019622277115,0.5958404874042986,0.4725366725839355,0.20925110446051054,0.6058024748610629,0.08204113646887423,0.3033228825587806,0.35907848669749387,0.03196774397862434,0.24734856574531117,0.4801571263630082,0.029363154980861284,0.039178116676977126,0.1744844006430768,0.032252859987603966,1.789882014202604e-5,0.04158266284709411,0.8924149711212825,0.26723694265176934,0.7238289908438393,0.7989070033522891,0.4006946234828037,6.360698312193325e-4,0.11303005079869077,0,0.11005443973207019,0.9244963484737443,0.6719359038546213,0.7791134859466071,0.1503424431504401,0.30098858993032684,0.3319234631452357,0.7499519518094773,0.3254234766295623,0.4038848711884495,NA,0.38733205042301644,0.23858185066092563,0.26955457397074545,0.9777298117727338,0.8099286099153389,0.012204887737256476
wetlands_buffer_pct,0.23821899130645074,0.006960770196991817,0.002226779358711628,0.08996068168866644,0.10864714384393359,0.0016277099995154476,0.0019752268455630606,5.95130886963835e-4,0.0040872629979262776,7.270845417384209e-5,0.10458146247151978,7.036559268285281e-4,2.718765306841675e-5,5.5171510437102e-5,0.22174997311988687,6.914061948370964e-5,0.5881614173472662,0.038811228239282736,0.5361239066787913,0.013617435059850802,5.371891616468005e-5,2.4067148538797767e-4,0.007217919314864263,0.7332928217750829,0.7577709643685291,0.03327553769546743,1.744319736252109e-5,0,0.004021728321549567,0.9488452269757652,6.128411180306159e-6,4.494380846837842e-4,1.8930378100301404e-4,2.750315185195973e-5,1.8196913521606461e-4,6.828249048496104e-5,0.38733205042301644,NA,6.583466258149873e-4,0.8288961709379072,0.6617301926118606,6.62640871893494e-5,0.003531230958916609
lakes_buffer_pct,0.001210764942986664,6.27303643616628e-5,0.04622153285587549,0.14526290672169395,0.8471144834031918,9.435831933579664e-7,2.7749742992355664e-7,0.07995421446375461,0.9326056528621924,9.708572077160582e-6,0.10402523806233788,0.007075480364979292,7.483736351954207e-6,4.6971799161354966e-7,0.2762180240397627,1.7693857875311636e-5,0.10356060930283628,0.02568375110243437,0.004703568651446277,0.009826767550817905,0.04118154049178768,0.0021123111687875173,0.1569273152774464,0.39200052165203436,0.7703081991495289,0.34262642491827666,1.4259563485552462e-7,9.329436722123052e-4,2.220446049250313e-16,0.0034769860374752604,2.7255087076127893e-11,0.22652248859985358,1.605856483042345e-4,1.7555075231934225e-5,2.7195534713087e-9,1.1202272097365906e-4,0.23858185066092563,6.583466258149873e-4,NA,0.016112950698688344,0.3629785263662053,8.762684399643561e-5,0.05277224793505653
high_cascades_buffer_pct,2.0304692552208792e-5,1.7409524157852019e-6,0.19607748516650125,0.2698903813230866,9.428144561298701e-4,9.282530109011589e-7,8.226013783474428e-7,0.4818358871296118,0.29023207509169446,0.0047188883240039114,2.2751761937289672e-4,0.004214711547156469,0.002807555947938134,0.0015673508384979051,0.18448388192127352,0.0020430848841275218,0.05024787894944405,0.8217208288314393,2.923940640719991e-7,0.0804248843190265,0.46832357452616336,0.017212765784729633,0.26602994089155363,0.3473080994247091,0.9025012400821035,0.9341918552984105,0.0020426445075740762,0.3008148454330408,0.0020400034990948335,0,0.0015670009713253386,0.523804041154428,0.0014352401178752139,2.2410914086057332e-4,0.01611684948337455,0.023886287150345797,0.26955457397074545,0.8288961709379072,0.016112950698688344,NA,0.9921210362056121,4.436958111480038e-4,0.026787218597198015
road_density_buffer,0.9388402238315607,0.42075327932539563,0.027860905429533567,0.224992257002103,0.6697149131908617,0.787643367927269,0.7201629812634502,0.06835856531086226,0.132264462469466,0.9768426158493797,0.20412029740406923,0.06259044320338614,0.9067088997383053,0.6310798110921827,0.35869113164490907,0.9151818902177835,0.32263093442866797,0.018833126802427547,0.40335235149278725,0.6791524569162088,0.7325753874630165,0.9242082766676283,0.7911622285781099,0.09585956487016167,0.4092895383957704,0.9154291846810809,0.6568543570024445,0.9990208919139487,0.26819805381644635,0.5785489861713227,0.7305122863503375,2.34564851986363e-8,0.3000536057718941,0.36796386192302366,0.13228868882049305,0.4802035838817962,0.9777298117727338,0.6617301926118606,0.3629785263662053,0.9921210362056121,NA,0.019138767551953872,0.014129919169520555
veg_height_buffer_m,0.0010691565348903698,7.370681842644444e-10,2.353759715134629e-6,2.4146971190130984e-5,0.4972249337191652,3.8539837987627834e-11,8.068367551850031e-8,6.620381764355088e-6,0.002630153114764111,2.9358743436347368e-8,0.680140911090904,9.31318044905538e-9,8.980319821105809e-9,3.2984419662263065e-6,0.20042862910343873,1.9276397975609427e-6,0.8021622496894083,1.0448261276341242e-4,0.1139292625791466,0.002352765056194528,0.002169567848297138,9.165563514113018e-5,0.022549873478688198,0.8120633581306409,0.007402007554885515,0.6425136173391044,3.0632994807433533e-8,2.2429233535348203e-5,0.0040248047241990825,1.9190680751091094e-4,1.2912011460031181e-8,1.5819378282877494e-5,2.930988785010413e-14,2.6645352591003757e-15,1.1983275749472e-7,4.5239598733815e-9,0.8099286099153389,6.62640871893494e-5,8.762684399643561e-5,4.436958111480038e-4,0.019138767551953872,NA,0
veg_cover_buffer_pct,0.013499645409836614,3.867109743538322e-9,1.5077734253576835e-05,1.0936749217371755e-7,0.4330127107224908,1.049237585704077e-8,6.092278858447209e-4,4.614071757291782e-5,0.0026636211727721903,5.6896789397464786e-5,0.4068554948978824,6.714099076710056e-8,4.089902321569028e-5,0.007752327723088426,0.04643248456324933,0.00758278136682744,0.01461291968784395,0.007214692674746059,0.4142956289728854,0.016660003221556696,0.009657024998567021,0.0042169123037687495,0.05185112872499986,0.021950149245448802,7.808955643451299e-6,0.026474603287973686,4.515304635575035e-4,3.9462581280291786e-4,0.15072516833949123,0.006201447565102436,1.2760522908372707e-4,1.7088039601542704e-5,6.967759702547482e-13,2.1910792957768876e-8,3.313690372108713e-4,6.1833127855681624e-6,0.012204887737256476,0.003531230958916609,0.05277224793505653,0.026787218597198015,0.014129919169520555,0,NA
